,Categoria,Serie,Series_2,Valor
502,{'101007': 'F.7 - Derivativos financeiros'},201503,"{'201001': '-86', '201002': '-267', '201003': '-92', '201004': '-188', '201101': '-165', '201102': '-220', '201103': '-97', '201104': '-157', '201201': '-75', '201202': '-102', '201203': '-258', '201204': '-94', '201301': '-569', '201302': '-130', '201303': '-223', '201304': '-207', '201401': '-2532', '201402': '-2948', '201403': '-3242', '201404': '-9538', '201501': '-12307', '201502': '-16737', '201503': '-23076', '201504': '-17241', '201601': '-15843', '201602': '-18210', '201603': '-8057', '201604': '-5406', '201701': '-7384', '201702': '-8765', '201703': '-5497', '201704': '-5937', '201801': '-4963', '201802': '-10933', '201803': '-13926', '201804': '-16055', '201901': '-18767', '201902': '-31736', '201903': '-29723', '201904': '-29827', '202001': '-28848', '202002': '-38677', '202003': '-33328', '202004': '-18602', '202101': '-24087', '202102': '-22551', '202103': '-20871', '202104': '-24488'}",-23076
503,{'101007': 'F.7 - Derivativos financeiros'},201504,"{'201001': '-86', '201002': '-267', '201003': '-92', '201004': '-188', '201101': '-165', '201102': '-220', '201103': '-97', '201104': '-157', '201201': '-75', '201202': '-102', '201203': '-258', '201204': '-94', '201301': '-569', '201302': '-130', '201303': '-223', '201304': '-207', '201401': '-2532', '201402': '-2948', '201403': '-3242', '201404': '-9538', '201501': '-12307', '201502': '-16737', '201503': '-23076', '201504': '-17241', '201601': '-15843', '201602': '-18210', '201603': '-8057', '201604': '-5406', '201701': '-7384', '201702': '-8765', '201703': '-5497', '201704': '-5937', '201801': '-4963', '201802': '-10933', '201803': '-13926', '201804': '-16055', '201901': '-18767', '201902': '-31736', '201903': '-29723', '201904': '-29827', '202001': '-28848', '202002': '-38677', '202003': '-33328', '202004': '-18602', '202101': '-24087', '202102': '-22551', '202103': '-20871', '202104': '-24488'}",-17241
504,{'101007': 'F.7 - Derivativos financeiros'},201601,"{'201001': '-86', '201002': '-267', '201003': '-92', '201004': '-188', '201101': '-165', '201102': '-220', '201103': '-97', '201104': '-157', '201201': '-75', '201202': '-102', '201203': '-258', '201204': '-94', '201301': '-569', '201302': '-130', '201303': '-223', '201304': '-207', '201401': '-2532', '201402': '-2948', '201403': '-3242', '201404': '-9538', '201501': '-12307', '201502': '-16737', '201503': '-23076', '201504': '-17241', '201601': '-15843', '201602': '-18210', '201603': '-8057', '201604': '-5406', '201701': '-7384', '201702': '-8765', '201703': '-5497', '201704': '-5937', '201801': '-4963', '201802': '-10933', '201803': '-13926', '201804': '-16055', '201901': '-18767', '201902': '-31736', '201903': '-29723', '201904': '-29827', '202001': '-28848', '202002': '-38677', '202003': '-33328', '202004': '-18602', '202101': '-24087', '202102': '-22551', '202103': '-20871', '202104': '-24488'}",-15843
505,{'101007': 'F.7 - Derivativos financeiros'},201602,"{'201001': '-86', '201002': '-267', '201003': '-92', '201004': '-188', '201101': '-165', '201102': '-220', '201103': '-97', '201104': '-157', '201201': '-75', '201202': '-102', '201203': '-258', '201204': '-94', '201301': '-569', '201302': '-130', '201303': '-223', '201304': '-207', '201401': '-2532', '201402': '-2948', '201403': '-3242', '201404': '-9538', '201501': '-12307', '201502': '-16737', '201503': '-23076', '201504': '-17241', '201601': '-15843', '201602': '-18210', '201603': '-8057', '201604': '-5406', '201701': '-7384', '201702': '-8765', '201703': '-5497', '201704': '-5937', '201801': '-4963', '201802': '-10933', '201803': '-13926', '201804': '-16055', '201901': '-18767', '201902': '-31736', '201903': '-29723', '201904': '-29827', '202001': '-28848', '202002': '-38677', '202003': '-33328', '202004': '-18602', '202101': '-24087', '202102': '-22551', '202103': '-20871', '202104': '-24488'}",-18210
506,{'101007': 'F.7 - Derivativos financeiros'},201603,"{'201001': '-86', '201002': '-267', '201003': '-92', '201004': '-188', '201101': '-165', '201102': '-220', '201103': '-97', '201104': '-157', '201201': '-75', '201202': '-102', '201203': '-258', '201204': '-94', '201301': '-569', '201302': '-130', '201303': '-223', '201304': '-207', '201401': '-2532', '201402': '-2948', '201403': '-3242', '201404': '-9538', '201501': '-12307', '201502': '-16737', '201503': '-23076', '201504': '-17241', '201601': '-15843', '201602': '-18210', '201603': '-8057', '201604': '-5406', '201701': '-7384', '201702': '-8765', '201703': '-5497', '201704': '-5937', '201801': '-4963', '201802': '-10933', '201803': '-13926', '201804': '-16055', '201901': '-18767', '201902': '-31736', '201903': '-29723', '201904': '-29827', '202001': '-28848', '202002': '-38677', '202003': '-33328', '202004': '-18602', '202101': '-24087', '202102': '-22551', '202103': '-20871', '202104': '-24488'}",-8057
507,{'101007': 'F.7 - Derivativos financeiros'},201604,"{'201001': '-86', '201002': '-267', '201003': '-92', '201004': '-188', '201101': '-165', '201102': '-220', '201103': '-97', '201104': '-157', '201201': '-75', '201202': '-102', '201203': '-258', '201204': '-94', '201301': '-569', '201302': '-130', '201303': '-223', '201304': '-207', '201401': '-2532', '201402': '-2948', '201403': '-3242', '201404': '-9538', '201501': '-12307', '201502': '-16737', '201503': '-23076', '201504': '-17241', '201601': '-15843', '201602': '-18210', '201603': '-8057', '201604': '-5406', '201701': '-7384', '201702': '-8765', '201703': '-5497', '201704': '-5937', '201801': '-4963', '201802': '-10933', '201803': '-13926', '201804': '-16055', '201901': '-18767', '201902': '-31736', '201903': '-29723', '201904': '-29827', '202001': '-28848', '202002': '-38677', '202003': '-33328', '202004': '-18602', '202101': '-24087', '202102': '-22551', '202103': '-20871', '202104': '-24488'}",-5406
508,{'101007': 'F.7 - Derivativos financeiros'},201701,"{'201001': '-86', '201002': '-267', '201003': '-92', '201004': '-188', '201101': '-165', '201102': '-220', '201103': '-97', '201104': '-157', '201201': '-75', '201202': '-102', '201203': '-258', '201204': '-94', '201301': '-569', '201302': '-130', '201303': '-223', '201304': '-207', '201401': '-2532', '201402': '-2948', '201403': '-3242', '201404': '-9538', '201501': '-12307', '201502': '-16737', '201503': '-23076', '201504': '-17241', '201601': '-15843', '201602': '-18210', '201603': '-8057', '201604': '-5406', '201701': '-7384', '201702': '-8765', '201703': '-5497', '201704': '-5937', '201801': '-4963', '201802': '-10933', '201803': '-13926', '201804': '-16055', '201901': '-18767', '201902': '-31736', '201903': '-29723', '201904': '-29827', '202001': '-28848', '202002': '-38677', '202003': '-33328', '202004': '-18602', '202101': '-24087', '202102': '-22551', '202103': '-20871', '202104': '-24488'}",-7384
509,{'101007': 'F.7 - Derivativos financeiros'},201702,"{'201001': '-86', '201002': '-267', '201003': '-92', '201004': '-188', '201101': '-165', '201102': '-220', '201103': '-97', '201104': '-157', '201201': '-75', '201202': '-102', '201203': '-258', '201204': '-94', '201301': '-569', '201302': '-130', '201303': '-223', '201304': '-207', '201401': '-2532', '201402': '-2948', '201403': '-3242', '201404': '-9538', '201501': '-12307', '201502': '-16737', '201503': '-23076', '201504': '-17241', '201601': '-15843', '201602': '-18210', '201603': '-8057', '201604': '-5406', '201701': '-7384', '201702': '-8765', '201703': '-5497', '201704': '-5937', '201801': '-4963', '201802': '-10933', '201803': '-13926', '201804': '-16055', '201901': '-18767', '201902': '-31736', '201903': '-29723', '201904': '-29827', '202001': '-28848', '202002': '-38677', '202003': '-33328', '202004': '-18602', '202101': '-24087', '202102': '-22551', '202103': '-20871', '202104': '-24488'}",-8765
510,{'101007': 'F.7 - Derivativos financeiros'},201703,"{'201001': '-86', '201002': '-267', '201003': '-92', '201004': '-188', '201101': '-165', '201102': '-220', '201103': '-97', '201104': '-157', '201201': '-75', '201202': '-102', '201203': '-258', '201204': '-94', '201301': '-569', '201302': '-130', '201303': '-223', '201304': '-207', '201401': '-2532', '201402': '-2948', '201403': '-3242', '201404': '-9538', '201501': '-12307', '201502': '-16737', '201503': '-23076', '201504': '-17241', '201601': '-15843', '201602': '-18210', '201603': '-8057', '201604': '-5406', '201701': '-7384', '201702': '-8765', '201703': '-5497', '201704': '-5937', '201801': '-4963', '201802': '-10933', '201803': '-13926', '201804': '-16055', '201901': '-18767', '201902': '-31736', '201903': '-29723', '201904': '-29827', '202001': '-28848', '202002': '-38677', '202003': '-33328', '202004': '-18602', '202101': '-24087', '202102': '-22551', '202103': '-20871', '202104': '-24488'}",-5497
511,{'101007': 'F.7 - Derivativos financeiros'},201704,"{'201001': '-86', '201002': '-267', '201003': '-92', '201004': '-188', '201101': '-165', '201102': '-220', '201103': '-97', '201104': '-157', '201201': '-75', '201202': '-102', '201203': '-258', '201204': '-94', '201301': '-569', '201302': '-130', '201303': '-223', '201304': '-207', '201401': '-2532', '201402': '-2948', '201403': '-3242', '201404': '-9538', '201501': '-12307', '201502': '-16737', '201503': '-23076', '201504': '-17241', '201601': '-15843', '201602': '-18210', '201603': '-8057', '201604': '-5406', '201701': '-7384', '201702': '-8765', '201703': '-5497', '201704': '-5937', '201801': '-4963', '201802': '-10933', '201803': '-13926', '201804': '-16055', '201901': '-18767', '201902': '-31736', '201903': '-29723', '201904': '-29827', '202001': '-28848', '202002': '-38677', '202003': '-33328', '202004': '-18602', '202101': '-24087', '202102': '-22551', '202103': '-20871', '202104': '-24488'}",-5937
512,{'101007': 'F.7 - Derivativos financeiros'},201801,"{'201001': '-86', '201002': '-267', '201003': '-92', '201004': '-188', '201101': '-165', '201102': '-220', '201103': '-97', '201104': '-157', '201201': '-75', '201202': '-102', '201203': '-258', '201204': '-94', '201301': '-569', '201302': '-130', '201303': '-223', '201304': '-207', '201401': '-2532', '201402': '-2948', '201403': '-3242', '201404': '-9538', '201501': '-12307', '201502': '-16737', '201503': '-23076', '201504': '-17241', '201601': '-15843', '201602': '-18210', '201603': '-8057', '201604': '-5406', '201701': '-7384', '201702': '-8765', '201703': '-5497', '201704': '-5937', '201801': '-4963', '201802': '-10933', '201803': '-13926', '201804': '-16055', '201901': '-18767', '201902': '-31736', '201903': '-29723', '201904': '-29827', '202001': '-28848', '202002': '-38677', '202003': '-33328', '202004': '-18602', '202101': '-24087', '202102': '-22551', '202103': '-20871', '202104': '-24488'}",-4963
513,{'101007': 'F.7 - Derivativos financeiros'},201802,"{'201001': '-86', '201002': '-267', '201003': '-92', '201004': '-188', '201101': '-165', '201102': '-220', '201103': '-97', '201104': '-157', '201201': '-75', '201202': '-102', '201203': '-258', '201204': '-94', '201301': '-569', '201302': '-130', '201303': '-223', '201304': '-207', '201401': '-2532', '201402': '-2948', '201403': '-3242', '201404': '-9538', '201501': '-12307', '201502': '-16737', '201503': '-23076', '201504': '-17241', '201601': '-15843', '201602': '-18210', '201603': '-8057', '201604': '-5406', '201701': '-7384', '201702': '-8765', '201703': '-5497', '201704': '-5937', '201801': '-4963', '201802': '-10933', '201803': '-13926', '201804': '-16055', '201901': '-18767', '201902': '-31736', '201903': '-29723', '201904': '-29827', '202001': '-28848', '202002': '-38677', '202003': '-33328', '202004': '-18602', '202101': '-24087', '202102': '-22551', '202103': '-20871', '202104': '-24488'}",-10933
514,{'101007': 'F.7 - Derivativos financeiros'},201803,"{'201001': '-86', '201002': '-267', '201003': '-92', '201004': '-188', '201101': '-165', '201102': '-220', '201103': '-97', '201104': '-157', '201201': '-75', '201202': '-102', '201203': '-258', '201204': '-94', '201301': '-569', '201302': '-130', '201303': '-223', '201304': '-207', '201401': '-2532', '201402': '-2948', '201403': '-3242', '201404': '-9538', '201501': '-12307', '201502': '-16737', '201503': '-23076', '201504': '-17241', '201601': '-15843', '201602': '-18210', '201603': '-8057', '201604': '-5406', '201701': '-7384', '201702': '-8765', '201703': '-5497', '201704': '-5937', '201801': '-4963', '201802': '-10933', '201803': '-13926', '201804': '-16055', '201901': '-18767', '201902': '-31736', '201903': '-29723', '201904': '-29827', '202001': '-28848', '202002': '-38677', '202003': '-33328', '202004': '-18602', '202101': '-24087', '202102': '-22551', '202103': '-20871', '202104': '-24488'}",-13926
515,{'101007': 'F.7 - Derivativos financeiros'},201804,"{'201001': '-86', '201002': '-267', '201003': '-92', '201004': '-188', '201101': '-165', '201102': '-220', '201103': '-97', '201104': '-157', '201201': '-75', '201202': '-102', '201203': '-258', '201204': '-94', '201301': '-569', '201302': '-130', '201303': '-223', '201304': '-207', '201401': '-2532', '201402': '-2948', '201403': '-3242', '201404': '-9538', '201501': '-12307', '201502': '-16737', '201503': '-23076', '201504': '-17241', '201601': '-15843', '201602': '-18210', '201603': '-8057', '201604': '-5406', '201701': '-7384', '201702': '-8765', '201703': '-5497', '201704': '-5937', '201801': '-4963', '201802': '-10933', '201803': '-13926', '201804': '-16055', '201901': '-18767', '201902': '-31736', '201903': '-29723', '201904': '-29827', '202001': '-28848', '202002': '-38677', '202003': '-33328', '202004': '-18602', '202101': '-24087', '202102': '-22551', '202103': '-20871', '202104': '-24488'}",-16055
516,{'101007': 'F.7 - Derivativos financeiros'},201901,"{'201001': '-86', '201002': '-267', '201003': '-92', '201004': '-188', '201101': '-165', '201102': '-220', '201103': '-97', '201104': '-157', '201201': '-75', '201202': '-102', '201203': '-258', '201204': '-94', '201301': '-569', '201302': '-130', '201303': '-223', '201304': '-207', '201401': '-2532', '201402': '-2948', '201403': '-3242', '201404': '-9538', '201501': '-12307', '201502': '-16737', '201503': '-23076', '201504': '-17241', '201601': '-15843', '201602': '-18210', '201603': '-8057', '201604': '-5406', '201701': '-7384', '201702': '-8765', '201703': '-5497', '201704': '-5937', '201801': '-4963', '201802': '-10933', '201803': '-13926', '201804': '-16055', '201901': '-18767', '201902': '-31736', '201903': '-29723', '201904': '-29827', '202001': '-28848', '202002': '-38677', '202003': '-33328', '202004': '-18602', '202101': '-24087', '202102': '-22551', '202103': '-20871', '202104': '-24488'}",-18767
517,{'101007': 'F.7 - Derivativos financeiros'},201902,"{'201001': '-86', '201002': '-267', '201003': '-92', '201004': '-188', '201101': '-165', '201102': '-220', '201103': '-97', '201104': '-157', '201201': '-75', '201202': '-102', '201203': '-258', '201204': '-94', '201301': '-569', '201302': '-130', '201303': '-223', '201304': '-207', '201401': '-2532', '201402': '-2948', '201403': '-3242', '201404': '-9538', '201501': '-12307', '201502': '-16737', '201503': '-23076', '201504': '-17241', '201601': '-15843', '201602': '-18210', '201603': '-8057', '201604': '-5406', '201701': '-7384', '201702': '-8765', '201703': '-5497', '201704': '-5937', '201801': '-4963', '201802': '-10933', '201803': '-13926', '201804': '-16055', '201901': '-18767', '201902': '-31736', '201903': '-29723', '201904': '-29827', '202001': '-28848', '202002': '-38677', '202003': '-33328', '202004': '-18602', '202101': '-24087', '202102': '-22551', '202103': '-20871', '202104': '-24488'}",-31736
